ImageName,Age,Gender,Race,Expression,Glass,beauty
003985.jpg,39,-1,2,1,-1,52.94
004024.jpg,34,-1,2,1,-1,65.81
004028.jpg,38,1,2,-1,-1,67.88
004034.jpg,30,-1,3,1,-1,37.03
004040.jpg,31,1,3,-1,-1,17.59
004045.jpg,25,-1,2,-1,-1,70.31
004056.jpg,32,1,2,-1,-1,60.72
004067.jpg,30,1,2,-1,-1,61.38
004070.jpg,27,-1,2,-1,-1,70.38
004075.jpg,33,-1,2,1,-1,64.88
004076.jpg,30,-1,2,1,-1,65.81
004079.jpg,26,-1,3,1,-1,63.06
004080.jpg,35,1,2,1,-1,54.72
004092.jpg,39,1,2,-1,-1,43.09
004093.jpg,27,-1,2,1,-1,76
004118.jpg,65,1,2,-1,-1,59.06
004121.jpg,44,1,2,1,-1,37.41
004136.jpg,24,-1,2,-1,-1,71.88
004146.jpg,74,1,2,-1,1,12.37
004154.jpg,34,-1,2,1,-1,70.44
004161.jpg,33,-1,2,1,-1,61.94
004163.jpg,36,1,2,-1,-1,69.88
004188.jpg,32,1,2,-1,-1,64.81
004189.jpg,27,-1,2,1,-1,40.88
004195.jpg,32,-1,2,1,-1,71.38
004197.jpg,41,1,2,-1,-1,62.47
004200.jpg,58,1,2,1,-1,24.69
004201.jpg,43,-1,2,1,-1,35.69
004210.jpg,34,-1,2,1,-1,55.59
004216.jpg,52,-1,2,1,-1,19.84
004227.jpg,39,1,2,-1,-1,56.69
004231.jpg,37,1,2,1,-1,71.81
004233.jpg,61,1,2,-1,-1,58.81
004235.jpg,29,-1,2,-1,-1,68.31
004244.jpg,45,1,2,-1,-1,62.59
004246.jpg,46,1,2,-1,-1,30.55
004248.jpg,36,1,3,-1,-1,40.09
004252.jpg,46,1,2,-1,1,22.63
004253.jpg,30,-1,2,1,-1,45.75
004266.jpg,28,-1,2,1,-1,56.72
004279.jpg,47,1,2,-1,-1,52.69
004286.jpg,28,-1,2,1,-1,73.94
004288.jpg,31,-1,2,1,-1,61.5
004290.jpg,41,1,2,-1,-1,62.75
004292.jpg,30,-1,2,-1,-1,70.25
004299.jpg,23,-1,2,-1,-1,79.63
004301.jpg,24,1,2,-1,-1,74.31
004303.jpg,26,-1,2,1,-1,59.03
004313.jpg,36,1,3,1,-1,31.08
004315.jpg,23,-1,1,1,-1,45
004318.jpg,40,1,2,1,-1,51.78
004322.jpg,26,-1,2,-1,-1,72.13
004326.jpg,41,1,2,-1,-1,47.84
004329.jpg,28,-1,2,2,-1,67.13
004332.jpg,35,1,2,-1,-1,51.19
004333.jpg,32,-1,2,1,-1,60.25
004349.jpg,23,-1,2,-1,-1,58.13
004355.jpg,41,1,2,-1,-1,39.16
004358.jpg,35,-1,2,1,-1,74.19
004374.jpg,32,1,2,-1,-1,53.13
004377.jpg,23,-1,2,-1,-1,63.19
004378.jpg,34,-1,2,1,-1,51.44
004386.jpg,33,1,2,1,-1,63.75
004392.jpg,27,-1,1,1,-1,75.56
004397.jpg,23,1,2,1,-1,72
004399.jpg,63,1,2,1,1,14.74
004403.jpg,46,1,2,-1,-1,56.66
004405.jpg,31,-1,2,1,-1,42.84
004412.jpg,24,-1,2,-1,-1,65.75
004437.jpg,29,-1,2,-1,-1,68.69
004440.jpg,42,1,2,-1,-1,41.28
004448.jpg,30,-1,2,-1,-1,64.75
004468.jpg,30,-1,2,1,-1,76.88
004472.jpg,37,-1,3,1,-1,39.16
004475.jpg,24,-1,2,1,-1,81.19
004480.jpg,32,-1,2,1,-1,60.31
004483.jpg,32,-1,2,1,-1,54.81
004487.jpg,29,-1,2,1,-1,66.5
004488.jpg,34,1,1,-1,-1,48.38
004490.jpg,32,-1,2,1,-1,62.47
004497.jpg,29,-1,2,1,-1,64.44
004518.jpg,26,-1,2,-1,1,57.78
004520.jpg,25,-1,2,1,-1,74.75
004526.jpg,29,-1,3,1,-1,74.06
004533.jpg,33,-1,2,1,-1,54.03
004539.jpg,33,1,2,-1,-1,52.34
004547.jpg,26,-1,1,-1,-1,55.19
004548.jpg,34,-1,2,-1,-1,61.63
004549.jpg,30,-1,2,-1,-1,67.06
004553.jpg,38,1,2,-1,-1,62.69
004563.jpg,29,-1,2,1,-1,59.31
004584.jpg,37,-1,2,-1,-1,53.75
004585.jpg,32,1,2,-1,-1,71.19
004586.jpg,30,1,3,-1,-1,54.88
004595.jpg,34,1,2,-1,-1,65.25
004603.jpg,31,-1,2,1,-1,44.84
004604.jpg,40,1,2,1,-1,64.44
004609.jpg,13,-1,2,1,-1,53.31
004611.jpg,53,1,2,1,-1,47.16
004612.jpg,32,1,2,-1,-1,60.09
004614.jpg,32,1,2,-1,-1,75.5
004633.jpg,24,-1,2,-1,-1,65.88
004634.jpg,35,1,3,1,1,42.22
004645.jpg,32,-1,2,1,-1,64.31
004656.jpg,11,-1,2,1,-1,40.06
004659.jpg,25,-1,2,-1,-1,77.94
004665.jpg,36,-1,2,1,-1,55.03
004666.jpg,32,1,2,-1,-1,55.28
004671.jpg,31,-1,3,1,-1,35.88
004676.jpg,32,1,2,1,-1,66.19
004682.jpg,29,-1,2,1,-1,56.38
004689.jpg,43,1,2,-1,-1,50.31
004690.jpg,30,-1,2,1,-1,44.22
004710.jpg,42,-1,2,-1,-1,41.63
004712.jpg,41,-1,2,1,-1,40.5
004715.jpg,37,-1,2,-1,-1,58.25
004724.jpg,30,-1,3,-1,-1,64.81
004730.jpg,24,-1,2,1,-1,61.5
004744.jpg,50,1,2,1,1,31.72
004754.jpg,28,-1,1,1,-1,58.84
004757.jpg,24,-1,2,-1,-1,53.38
004760.jpg,23,1,2,-1,-1,58.34
004761.jpg,31,-1,1,1,-1,72.56
004763.jpg,32,-1,2,-1,-1,62.38
004786.jpg,23,-1,2,-1,-1,73.56
004803.jpg,34,1,2,-1,-1,61.38
004819.jpg,34,-1,2,1,-1,59.44
004829.jpg,34,1,2,-1,-1,69.38
004836.jpg,35,-1,2,1,-1,64.56
004839.jpg,33,-1,2,1,-1,43.56
004842.jpg,40,1,2,-1,-1,59.19
004848.jpg,22,-1,2,-1,-1,77.75
004852.jpg,42,1,2,-1,1,36.78
004858.jpg,26,-1,2,1,-1,62.94
004876.jpg,31,-1,2,-1,-1,53.22
004892.jpg,29,-1,2,1,-1,63.56
004893.jpg,25,-1,2,-1,-1,65.31
004900.jpg,38,1,2,-1,-1,38.88
004908.jpg,23,-1,1,-1,-1,77.44
004911.jpg,33,-1,2,1,-1,71.81
004914.jpg,26,-1,2,1,-1,40.28
004927.jpg,30,-1,2,-1,-1,52.03
004934.jpg,29,-1,2,1,-1,69.63
004952.jpg,23,-1,1,1,-1,68
004955.jpg,23,-1,3,1,-1,47.19
004956.jpg,35,1,2,1,-1,66.38
004973.jpg,22,1,1,1,-1,64.31
004976.jpg,56,1,2,1,-1,19.64
004980.jpg,27,-1,1,1,-1,59.03
004994.jpg,33,1,3,1,-1,63.81
004997.jpg,42,1,3,-1,-1,59.13
005000.jpg,35,-1,2,1,-1,45.28
005010.jpg,27,-1,2,-1,-1,80.38
005033.jpg,28,1,1,-1,-1,37.03
005046.jpg,34,-1,2,1,-1,60.06
005051.jpg,57,-1,2,1,-1,33.19
005061.jpg,33,-1,2,-1,-1,69.06
005062.jpg,23,-1,2,-1,-1,64.69
005068.jpg,36,1,2,-1,-1,62.75
005071.jpg,30,-1,1,1,-1,63.31
005072.jpg,22,-1,1,-1,-1,57.03
005085.jpg,69,1,2,1,-1,52.59
005088.jpg,32,1,2,-1,-1,72
005090.jpg,27,-1,2,1,-1,62.25
005099.jpg,33,-1,2,-1,-1,59.72
005110.jpg,31,-1,2,1,-1,67.5
005120.jpg,38,-1,2,1,-1,54.34
005123.jpg,52,-1,2,-1,-1,36.28
005134.jpg,30,-1,3,1,-1,41.25
005138.jpg,38,1,2,-1,-1,59.59
005151.jpg,27,-1,2,1,-1,62.97
005152.jpg,33,1,2,-1,-1,65.81
005154.jpg,32,-1,2,1,-1,67.75
005156.jpg,33,1,2,1,-1,62.56
005158.jpg,66,1,2,-1,-1,47.63
005161.jpg,30,-1,2,1,-1,68.75
005162.jpg,44,-1,2,-1,-1,41
005173.jpg,29,-1,2,-1,-1,77.75
005192.jpg,24,-1,2,-1,-1,66
005196.jpg,25,-1,2,-1,-1,65.25
005204.jpg,26,-1,2,1,-1,63.88
005229.jpg,28,-1,2,-1,-1,62.25
005234.jpg,33,-1,2,1,-1,65.81
005235.jpg,63,1,2,-1,-1,24.39
005255.jpg,27,1,2,1,-1,74.19
005262.jpg,26,-1,2,-1,-1,61.63
005286.jpg,32,1,2,1,-1,52.34
005288.jpg,29,-1,1,-1,-1,69
005303.jpg,31,-1,2,-1,-1,42.56
005307.jpg,60,1,2,-1,-1,42.44
005312.jpg,26,-1,2,-1,-1,56.03
005314.jpg,30,-1,2,-1,-1,70.19
005323.jpg,25,-1,2,-1,-1,57.38
005326.jpg,30,-1,2,1,-1,75.81
005328.jpg,44,1,2,1,-1,56.16
005330.jpg,35,1,2,1,-1,63.03
005350.jpg,23,-1,2,1,-1,65.75
005355.jpg,29,-1,2,1,-1,63.63
005358.jpg,29,-1,2,-1,-1,67.44
005367.jpg,39,-1,2,1,-1,41.94
005382.jpg,75,1,2,1,-1,28.98
005385.jpg,58,1,2,-1,1,55.06
005387.jpg,31,1,2,-1,-1,66
005389.jpg,23,1,1,-1,-1,68.25
005391.jpg,25,-1,2,1,-1,79.44
005397.jpg,32,1,2,-1,-1,57.63
005401.jpg,56,1,2,1,1,30.72
005404.jpg,29,1,1,-1,-1,72.88
005408.jpg,23,1,2,1,-1,54.47
005409.jpg,31,-1,2,-1,-1,72.81
005411.jpg,35,1,2,-1,-1,34.09
005417.jpg,25,-1,2,-1,-1,68.69
005421.jpg,49,1,1,-1,-1,23.63
005423.jpg,22,-1,1,2,-1,63.53
005425.jpg,26,-1,2,-1,-1,59.28
005445.jpg,37,1,2,1,-1,57.41
005455.jpg,30,-1,2,1,-1,76.81
005457.jpg,35,1,2,-1,-1,31.31
005460.jpg,27,-1,2,1,-1,68.06
005464.jpg,25,-1,3,1,-1,38.78
005481.jpg,28,-1,2,1,-1,59.78
005485.jpg,32,-1,2,1,-1,73.19
005497.jpg,50,1,3,1,1,42.97
005503.jpg,32,1,2,-1,-1,70.88
005532.jpg,31,-1,2,-1,-1,73.38
005539.jpg,24,1,2,-1,-1,73.88
005544.jpg,26,-1,2,-1,-1,78.25
005546.jpg,37,1,2,1,-1,60.13
005565.jpg,33,-1,2,2,-1,55.44
005569.jpg,36,1,2,-1,-1,65.25
005580.jpg,26,-1,2,-1,-1,64.75
005582.jpg,33,-1,2,-1,-1,49.81
005586.jpg,32,-1,2,1,-1,60.69
005593.jpg,44,1,2,-1,-1,62.91
005594.jpg,39,-1,1,-1,-1,48.81
005596.jpg,24,-1,1,-1,-1,57.69
005599.jpg,25,-1,2,-1,-1,72.44
005601.jpg,35,1,2,-1,-1,72.5
005604.jpg,55,-1,2,1,-1,49.41
005614.jpg,53,1,2,-1,-1,40.94
005615.jpg,31,-1,3,-1,-1,56.25
005617.jpg,36,1,2,-1,-1,55.81
005621.jpg,35,-1,2,1,-1,60.06
005629.jpg,26,-1,3,-1,-1,62.25
005635.jpg,34,1,2,-1,-1,61.5
005641.jpg,29,-1,2,-1,-1,74.81
005643.jpg,25,-1,2,1,-1,71.63
005648.jpg,26,1,2,1,-1,68.94
005649.jpg,30,-1,2,1,-1,58.22
005650.jpg,31,1,2,-1,-1,75.38
005651.jpg,23,-1,2,-1,-1,77.75
005654.jpg,33,1,2,-1,1,33.09
005662.jpg,44,-1,2,1,-1,44.34
005664.jpg,31,-1,2,1,-1,55.69
005670.jpg,23,-1,1,1,-1,54.16
005675.jpg,47,1,2,1,-1,52.59
005676.jpg,30,-1,2,1,-1,60.53
005679.jpg,35,-1,2,1,-1,55.69
005696.jpg,25,-1,2,1,-1,68.38
005703.jpg,31,-1,2,1,-1,63.03
005706.jpg,25,-1,2,1,-1,51.28
005723.jpg,47,1,2,-1,-1,53.06
005726.jpg,42,1,2,-1,-1,45.63
005727.jpg,37,-1,2,2,-1,65.25
005728.jpg,25,-1,2,-1,-1,78.44
005731.jpg,48,1,2,2,-1,18.13
005733.jpg,23,-1,1,1,-1,78.06
005734.jpg,46,1,3,-1,1,12.73
005735.jpg,33,1,2,-1,-1,66.63
005739.jpg,42,1,2,-1,1,57.75
005744.jpg,25,-1,1,1,-1,26.97
005751.jpg,27,-1,2,1,-1,72.81
005762.jpg,30,-1,3,1,-1,55.41
005782.jpg,28,-1,2,1,-1,71.44
005785.jpg,31,-1,2,1,-1,42.78
005798.jpg,34,-1,2,1,-1,69.31
005799.jpg,45,1,2,-1,-1,50.31
005809.jpg,39,-1,2,1,-1,51.31
005810.jpg,29,-1,2,1,-1,56
005811.jpg,32,-1,3,1,-1,33.78
005812.jpg,58,1,2,-1,-1,58.44
005820.jpg,33,1,2,-1,-1,46.66
005823.jpg,44,1,2,-1,-1,65.75
005824.jpg,50,-1,2,1,-1,23.81
005828.jpg,34,1,2,1,-1,52.47
005843.jpg,25,-1,1,-1,-1,56.63
005844.jpg,32,-1,2,1,-1,63.22
005846.jpg,47,1,3,1,1,22.44
005848.jpg,28,-1,2,1,-1,72.06
005855.jpg,30,-1,2,2,-1,69.19
005858.jpg,26,-1,2,1,-1,61.5
005864.jpg,28,-1,2,-1,-1,56.28
005869.jpg,32,1,2,1,-1,54.81
005872.jpg,33,-1,2,1,-1,37.44
005875.jpg,25,-1,2,1,-1,67.38
005878.jpg,53,1,2,-1,-1,43.94
005879.jpg,31,-1,2,1,-1,71.88
005881.jpg,32,-1,2,1,-1,54
005885.jpg,22,-1,2,-1,-1,65.94
005886.jpg,27,-1,2,-1,-1,68.63
005890.jpg,25,-1,2,1,-1,53.63
005894.jpg,46,1,2,-1,-1,47.88
005912.jpg,24,-1,1,-1,-1,69
005920.jpg,60,1,2,-1,-1,18.83
005922.jpg,27,-1,2,1,-1,81.88
005923.jpg,25,-1,2,-1,-1,71.5
005924.jpg,23,-1,2,-1,-1,61.72
005925.jpg,30,-1,2,1,-1,65.75
005926.jpg,40,1,2,-1,-1,62.69
005932.jpg,28,-1,2,-1,-1,76
005935.jpg,24,-1,2,-1,-1,72.25
005940.jpg,24,-1,2,1,-1,64.94
005944.jpg,25,-1,1,-1,-1,67.63
005946.jpg,37,1,2,-1,-1,68.44
005947.jpg,38,1,2,1,-1,49.25
005951.jpg,30,-1,2,-1,-1,68.25
005963.jpg,32,-1,3,1,-1,51.22
005965.jpg,32,-1,2,1,-1,74.13
005973.jpg,22,-1,2,-1,-1,70.81
005978.jpg,33,-1,2,1,-1,52.63
005982.jpg,57,1,2,-1,1,38.91
005984.jpg,49,1,2,1,1,53.5
005990.jpg,33,-1,2,1,-1,58.34
006003.jpg,31,-1,2,1,-1,64.69
006004.jpg,28,-1,2,2,-1,54.31
006011.jpg,30,-1,2,1,-1,64.25
006012.jpg,35,-1,2,1,-1,69.81
006032.jpg,23,-1,1,-1,-1,53.25
006036.jpg,33,1,2,-1,-1,69.88
006051.jpg,42,-1,2,1,-1,56.03
006059.jpg,29,-1,2,1,-1,64.56
006061.jpg,64,-1,2,1,1,27.75
006072.jpg,38,1,2,1,-1,56.34
006079.jpg,47,1,2,1,-1,57.19
006085.jpg,32,1,2,1,-1,78.63
006087.jpg,28,1,2,1,-1,71.63
006093.jpg,29,-1,2,-1,-1,70.06
006105.jpg,36,-1,2,-1,-1,54.25
006107.jpg,23,-1,2,-1,-1,80.69
006108.jpg,28,1,2,-1,-1,32.09
006109.jpg,25,-1,2,-1,-1,72.69
006142.jpg,24,-1,2,-1,-1,73.94
006144.jpg,32,-1,2,1,-1,49.5
006146.jpg,38,-1,2,1,-1,36.78
006149.jpg,51,1,2,-1,-1,39.97
006158.jpg,29,-1,2,-1,-1,47.31
006162.jpg,38,1,2,1,-1,61
006168.jpg,32,-1,2,-1,-1,70.25
006169.jpg,25,-1,2,1,-1,78.56
006172.jpg,27,-1,2,1,-1,49.19
006175.jpg,28,-1,2,1,-1,83.88
006188.jpg,29,-1,2,-1,-1,66.88
006191.jpg,23,-1,2,-1,-1,70.06
006192.jpg,26,-1,2,1,-1,32.44
006198.jpg,63,1,2,1,-1,36.81
006201.jpg,27,-1,2,-1,-1,36.38
006204.jpg,34,-1,2,1,-1,42.53
006217.jpg,31,-1,2,-1,-1,76.81
006219.jpg,59,1,2,-1,-1,21.08
006226.jpg,30,1,2,-1,-1,64.19
006228.jpg,25,-1,2,1,-1,52.78
006240.jpg,28,-1,2,-1,-1,80.19
006243.jpg,25,-1,1,1,-1,59.75
006248.jpg,28,-1,2,-1,-1,67.56
006249.jpg,40,1,1,-1,1,57.84
006253.jpg,32,1,2,-1,-1,76
006254.jpg,25,-1,2,-1,-1,54.94
006255.jpg,42,-1,2,1,-1,61.28
006263.jpg,34,-1,2,2,-1,56.81
006267.jpg,48,1,2,1,-1,58
006269.jpg,55,1,2,-1,1,41.94
006282.jpg,29,-1,2,-1,-1,73.44
006289.jpg,37,-1,2,1,-1,49.34
006313.jpg,24,-1,2,-1,-1,63.44
006323.jpg,23,-1,2,-1,1,61
006326.jpg,24,-1,2,-1,-1,68.69
006329.jpg,64,1,2,-1,-1,30.52
006342.jpg,32,1,3,-1,-1,57.03
006347.jpg,31,1,1,-1,-1,54.47
006352.jpg,37,1,2,1,-1,55.84
006366.jpg,35,-1,2,2,-1,52.38
006370.jpg,31,1,2,1,-1,73.13
006389.jpg,61,1,2,-1,-1,20.06
006394.jpg,32,-1,2,1,-1,55.47
006397.jpg,26,-1,3,1,-1,49.56
006401.jpg,29,-1,2,-1,-1,58.56
006403.jpg,30,-1,2,-1,-1,69.13
006405.jpg,27,-1,2,-1,-1,78.44
006420.jpg,33,-1,2,-1,-1,68.25
006423.jpg,23,-1,2,-1,-1,78.38
006426.jpg,27,-1,3,1,-1,52.16
006429.jpg,29,-1,2,-1,-1,63.63
006443.jpg,32,1,2,-1,-1,70.69
006448.jpg,43,1,2,1,-1,53.19
006456.jpg,39,-1,2,2,-1,62.47
006467.jpg,41,-1,1,-1,-1,47.25
006477.jpg,32,-1,1,1,-1,50.91
006478.jpg,32,-1,2,1,-1,50.91
006482.jpg,31,-1,2,1,-1,36.66
006484.jpg,29,-1,2,1,-1,65.44
006511.jpg,26,-1,2,1,-1,64.63
006512.jpg,32,1,2,-1,-1,74.75
006513.jpg,42,-1,2,1,-1,35.94
006514.jpg,24,-1,2,-1,-1,81.44
006515.jpg,33,-1,2,1,-1,65.19
006524.jpg,40,1,2,1,-1,68.38
006526.jpg,29,-1,2,-1,-1,67.31
006530.jpg,26,-1,2,-1,-1,82.88
006543.jpg,36,1,2,-1,-1,62.44
006553.jpg,30,1,2,1,-1,50.63
006562.jpg,37,-1,2,1,-1,55.75
006574.jpg,26,-1,2,-1,-1,46.31
006578.jpg,22,-1,1,1,-1,37.59
006586.jpg,32,-1,2,1,-1,68.25
006587.jpg,36,-1,2,-1,-1,67.75
006591.jpg,34,1,2,-1,1,63
006592.jpg,49,1,2,1,1,52.03
006595.jpg,44,1,2,-1,-1,55.75
006597.jpg,24,-1,2,-1,-1,62.78
006603.jpg,44,1,3,1,-1,21.73
006604.jpg,37,-1,2,2,-1,47
006610.jpg,33,1,2,-1,1,28.88
006611.jpg,30,-1,2,1,-1,68.44
006613.jpg,33,1,2,1,-1,56.5
006614.jpg,26,-1,2,1,-1,51.78
006615.jpg,33,-1,2,1,-1,54.25
006622.jpg,41,1,2,1,-1,57.41
006627.jpg,44,1,3,-1,-1,49.81
006636.jpg,37,1,2,-1,-1,69.63
006637.jpg,34,-1,2,-1,-1,66.63
006639.jpg,27,-1,2,-1,-1,57.28
006643.jpg,36,1,2,1,-1,56.03
006661.jpg,23,-1,2,1,-1,56.84
006664.jpg,41,1,2,1,-1,54.22
006668.jpg,33,-1,2,-1,-1,55.06
006672.jpg,29,-1,2,1,-1,54.78
006675.jpg,30,-1,2,1,-1,67.94
006679.jpg,24,-1,2,-1,-1,68.5
006685.jpg,34,-1,2,1,-1,54.59
006690.jpg,28,-1,2,1,-1,65.5
006698.jpg,45,1,1,1,-1,40.06
006701.jpg,32,-1,2,-1,-1,71.06
006710.jpg,32,-1,2,-1,-1,57.25
006720.jpg,29,-1,1,1,-1,63.16
006725.jpg,31,-1,2,-1,-1,68.81
006735.jpg,29,-1,2,1,-1,73.94
006741.jpg,26,-1,3,-1,-1,50.16
006745.jpg,30,-1,2,1,-1,76.31
006750.jpg,10,1,2,1,-1,39.88
006752.jpg,23,-1,1,-1,-1,72.88
006754.jpg,30,-1,2,1,-1,56.59
006756.jpg,35,1,3,-1,-1,41.53
006760.jpg,23,-1,2,-1,-1,65.75
006761.jpg,37,1,2,1,-1,42.16
006771.jpg,23,-1,2,-1,-1,68.13
006773.jpg,29,1,2,-1,-1,69.56
006775.jpg,38,-1,2,1,-1,57.69
006786.jpg,66,-1,2,1,-1,40.47
006787.jpg,26,-1,2,1,-1,73
006790.jpg,23,-1,2,-1,-1,73.63
006815.jpg,52,1,2,1,-1,52.06
006816.jpg,32,1,2,-1,1,50.94
006818.jpg,36,1,0,1,-1,52.5
006819.jpg,48,1,3,1,-1,14.51
006822.jpg,32,-1,2,1,-1,62.97
006824.jpg,43,1,2,-1,-1,57.31
006830.jpg,36,-1,2,-1,-1,49.69
006840.jpg,45,1,2,1,-1,34.53
006845.jpg,36,-1,1,1,-1,64.31
006860.jpg,47,1,2,-1,-1,66.38
006864.jpg,30,-1,2,1,-1,59.03
006865.jpg,21,-1,2,-1,-1,57.22
006866.jpg,30,-1,2,-1,-1,70.5
006868.jpg,34,-1,2,1,-1,70.5
006877.jpg,41,1,2,-1,-1,65.06
006878.jpg,26,-1,2,1,-1,80.38
006884.jpg,37,-1,2,-1,-1,29.91
006888.jpg,37,-1,2,1,-1,45.34
006897.jpg,24,-1,2,1,-1,71.38
006907.jpg,27,-1,2,-1,-1,60.19
006912.jpg,23,-1,0,-1,-1,68.69
006921.jpg,29,-1,2,1,-1,73.5
006922.jpg,42,1,0,-1,-1,57.81
006930.jpg,30,1,2,1,-1,59
006931.jpg,36,1,2,-1,-1,66.44
006932.jpg,27,-1,2,-1,-1,56.94
006940.jpg,36,-1,2,-1,-1,65.69
006946.jpg,51,1,1,-1,-1,20.67
006951.jpg,74,1,2,-1,-1,17.28
006956.jpg,40,-1,2,-1,1,26.66
006972.jpg,33,1,2,-1,-1,71.94
006979.jpg,26,-1,2,1,-1,62.72
006993.jpg,26,-1,2,1,-1,66.38
006999.jpg,40,1,2,-1,-1,59.5
007000.jpg,31,-1,2,-1,-1,50.84
007011.jpg,24,-1,2,-1,-1,67.31
007014.jpg,23,1,1,1,-1,61.56
007015.jpg,43,1,2,1,-1,54.16
007019.jpg,29,-1,2,1,-1,71.5
007023.jpg,39,1,2,-1,-1,63
007028.jpg,32,-1,1,1,-1,58.47
007033.jpg,42,1,2,-1,-1,48.91
007034.jpg,31,-1,2,1,-1,73.19
007044.jpg,28,-1,2,1,-1,67.75
007047.jpg,30,-1,1,-1,1,41.44
007061.jpg,37,1,2,-1,-1,62.19
007064.jpg,36,-1,2,1,-1,56.59
007072.jpg,27,-1,2,-1,-1,64.81
007073.jpg,39,1,2,1,-1,61.66
007075.jpg,59,-1,2,1,-1,40.19
007077.jpg,33,-1,0,1,-1,58.56
007084.jpg,31,-1,2,1,-1,63.41
007091.jpg,32,1,3,-1,-1,36
007092.jpg,32,-1,2,1,-1,62.91
007102.jpg,28,-1,2,2,-1,40.25
007106.jpg,47,1,2,-1,-1,17.78
007115.jpg,25,-1,1,1,-1,49.56
007123.jpg,37,1,2,-1,-1,67.25
007124.jpg,38,1,2,1,-1,48.38
007133.jpg,34,-1,3,1,-1,45.69
007136.jpg,23,-1,1,1,-1,60.03
007143.jpg,43,1,2,-1,-1,72.69
007147.jpg,64,1,2,-1,-1,7.52
007150.jpg,32,-1,2,1,-1,67.81
007153.jpg,22,-1,1,-1,-1,65.88
007156.jpg,29,-1,2,1,-1,72.25
007159.jpg,32,-1,2,1,-1,73.69
007169.jpg,24,-1,2,-1,-1,80.25
007172.jpg,44,1,1,1,1,38.47
007202.jpg,28,-1,2,1,-1,61.72
007205.jpg,37,1,2,1,-1,56.5
007210.jpg,40,1,2,1,-1,49.59
007217.jpg,28,-1,0,-1,-1,71.38
007219.jpg,30,-1,2,1,-1,68.69
007223.jpg,25,1,2,-1,-1,48.94
007224.jpg,32,-1,2,-1,-1,73.31
007235.jpg,31,-1,2,-1,-1,65.69
007241.jpg,41,-1,2,1,-1,46.84
007244.jpg,43,1,2,-1,-1,53.5
007250.jpg,30,-1,2,-1,-1,69.75
007257.jpg,24,-1,2,-1,-1,80.44
007265.jpg,63,1,2,1,-1,22.84
007266.jpg,29,-1,2,1,-1,75.75
007279.jpg,32,-1,2,1,-1,73.25
007284.jpg,26,-1,2,-1,-1,72.06
007286.jpg,35,-1,2,-1,-1,63.56
007290.jpg,23,-1,2,1,-1,70.88
007302.jpg,25,-1,1,-1,-1,63.84
007313.jpg,26,-1,1,-1,-1,61.47
007325.jpg,33,-1,2,1,-1,57.59
007331.jpg,34,1,2,-1,-1,56.78
007333.jpg,33,-1,2,1,-1,70.56
007342.jpg,34,-1,2,-1,-1,67.5
007343.jpg,32,1,2,1,-1,55.91
007344.jpg,25,-1,1,1,1,36.75
007345.jpg,35,1,2,-1,-1,65.88
007347.jpg,28,-1,2,-1,-1,59.91
007348.jpg,53,1,2,-1,-1,44.94
007349.jpg,45,1,3,2,-1,27.14
007353.jpg,52,1,2,2,-1,29.16
007354.jpg,33,1,2,-1,-1,49.28
007359.jpg,31,-1,2,1,-1,73.81
007362.jpg,41,1,2,-1,-1,71.44
007381.jpg,31,-1,2,1,-1,65.44
007388.jpg,25,1,2,-1,-1,52.72
007389.jpg,36,-1,2,1,-1,63.69
007392.jpg,22,-1,1,-1,-1,56.28
007393.jpg,32,-1,2,1,-1,32.88
007398.jpg,31,-1,2,1,-1,59.22
007409.jpg,32,-1,1,1,-1,61.81
007413.jpg,32,-1,2,1,-1,60.06
007420.jpg,24,-1,2,2,-1,67.19
007425.jpg,24,-1,1,1,-1,68.31
007427.jpg,47,1,2,1,-1,25.86
007430.jpg,51,1,2,-1,-1,53.97
007433.jpg,27,-1,2,-1,-1,62.88
007444.jpg,28,-1,2,1,-1,71
007446.jpg,47,1,2,-1,-1,68.94
007447.jpg,32,-1,3,1,-1,61.41
007454.jpg,34,-1,2,1,-1,66.31
007462.jpg,11,1,2,-1,-1,55.28
007463.jpg,30,-1,2,-1,-1,71
007465.jpg,35,-1,2,-1,-1,51.16
007467.jpg,44,-1,2,1,-1,60.09
007471.jpg,30,1,1,-1,-1,72.75
007497.jpg,43,1,2,-1,-1,54.84
007500.jpg,32,1,2,1,-1,62.78
007507.jpg,27,1,2,-1,-1,62.09
007518.jpg,33,-1,2,1,-1,49.34
007519.jpg,35,1,2,1,-1,62.03
007523.jpg,43,-1,2,1,-1,50.88
007525.jpg,42,1,2,-1,-1,54.63
007529.jpg,41,-1,2,1,-1,50.19
007531.jpg,59,1,2,2,-1,35.91
007536.jpg,32,1,2,1,-1,67.63
007537.jpg,57,1,2,1,1,33.81
007541.jpg,47,1,2,-1,-1,55
007550.jpg,23,-1,1,-1,-1,54.03
007551.jpg,32,1,2,-1,-1,61.44
007553.jpg,43,-1,2,1,-1,67.19
007577.jpg,31,-1,2,1,-1,48.25
007582.jpg,33,-1,2,1,-1,62.25
007584.jpg,28,-1,1,1,-1,62.13
007597.jpg,37,1,2,1,-1,72
007602.jpg,29,-1,2,-1,-1,55.53
007610.jpg,33,-1,2,1,-1,62.78
007615.jpg,27,-1,2,-1,-1,60.34
007627.jpg,33,-1,2,1,-1,75.63
